,999_2N1_31,999_2N1_32,999_2N1_33,999_2N1_41,999_2N1_42,999_2N1_43,999_2N1_51,999_2N1_52,999_2N1_53,999_2N1_A1,999_2N1_A2,999_2N1_A3,999_2N1_N1,999_2N1_N2,999_2N1_N3,999_2N1_NA,999_2N1_NB,909_TPH_RAMEAL,999_FA1_P1,999_FA1_P2,999_HS1_L1,999_HS1_L2,999_HS1_L3,999_HS1_P1,999_HS1_PA,999_HS1_PB,999_HS1_PC,999_HS1_PD,999_HS1_PE,999_LQ1_T1,999_LQ1_T2,999_LQ1_T3,999_LQ1_T4,999_LQ1_T5,999_LQ1_T7,999_LQ1_T8,999_LQ1_TA,999_LQ1_TB,999_LQ1_TC,999_LQ1_TD,999_LQ1_TE,999_LQ1_TF,999_LQ2_F1,999_LQ2_F2,999_LQ2_F3,999_LQ2_T1,999_LQ2_T2,999_LQ2_T3,999_LQ2_T4,999_LQ2_T5,999_LQ2_T6,999_MD1_NA,999_MD1_NB,999_MD1_TA,999_MD1_TB,999_MD1_TU,999_MD1_TV,999_MD1_TW,999_MD1_TX,999_RM1_P3,999_RM1_T1,999_RM1_T2,999_SR1_NA,999_SR1_NB,999_SR1_TA,999_SR1_TB,999_SR1_TC,999_SR1_TD,999_SR1_TE,999_SR1_TF,999_SR1_TU,999_SR1_TV,999_SR1_TW,999_2N1_Z01,999_2N1_Z02,999_2N1_Z03,999_2N1_Z04,999_2N1_Z05,999_2N1_Z06,999_2N1_Z07,999_2N1_Z08,999_2N1_Z09,999_2N1_Z10,999_2N1_Z11,999_2N1_Z12,999_2N1_Z13,999_2N1_Z14,999_LQ1_F1,999_LQ1_F2,999_LQ1_PA,999_LQ1_PB,999_LQ1_PC,999_LQ1_PD,999_LQ1_PE,999_LQ1_PF,999_LQ1_PG,999_LQ1_PH,999_LQ1_PI,999_LQ1_PJ,999_LQ1_PK,999_LQ1_PL,999_LQ1_PM,999_LQ1_PN,999_LQ1_PO,999_LQ1_PP,999_LQ1_PQ,999_LQ1_PR,999_2N1_T7
2021-09-11 16:00,2.380000114,1.610000004,2.069999933,0.850000024,0.17,0.150000006,1.309999943,1.00999999,0.200000003,22.4,39,50.4,0.310000002,0.209999993,0.449999988,1.9725,2.4275,476.1630001,30.4581775,8.913099,76.1602175,79.283255,74.232645,145,144.81365,143.90195,145.12305,145.5893,144.669075,40.46407318,49.59490204,44.61805725,56.77082825,57.58101654,48.78472,51.3888855,84.89583,70.02315,77.95139,73.37963104,71.93286896,60.06944275,59,96,94,52.25,59,58,62,53,54,0.6799584,0.6886387,39.90000153,49.79999924,60.10000229,60.60000229,61.5,49.29999924,40.1763175,50.33346,75.7249775,4.1652075,4.22993575,43,66.3,69.59999847,76.09999847,83.59999847,94.3,59,59.60000229,61.90000153,8.039999962,8.28,7.320000172,7.619999886,6.839,6.742,6.947,6.886,5.143,5.002,4.75475,4.486,4.1625,4.1625,493.4028,544.697625,1.371528,67.093455,42.9687475,44.70486,1.096643,72.7719875,77.9079875,69.24552,73.260275,76.0271975,83.2248275,73.6400425,76.31655,74.815535,73.6219625,73.6942975,77.76331,6.886574,84.2
2021-09-11 17:00,2.430000067,1.559999943,2.06,0.850000024,0.16,0.150000006,1.299999952,1.019999981,0.200000003,21.8,38.7,49.9,0.300000012,0.209999993,0.449999988,1.945,2.2625,479.9594414,30.3264325,8.94935575,74.1615525,78.5668325,73.3032925,146,144.841825,143.8885,145.18835,145.508325,145.11575,40.46407318,49.59490204,44.61806,56.77083,57.63889,48.78472137,51.38889,84.83797,69.84953,77.9513855,73.37963,71.875,60.06944275,59,96,94,53,59,58,62,53,53,0.6799584,0.6886387,39.79999924,49.70000076,59.90000153,60.5,61.40000038,49.2,40.0216975,48.7819625,74.918185,4.2483985,4.4322775,43,66.09999886,69.09999847,75.9,82.90000153,93,59,59.5,61.90000153,8.039999962,8.28,7.320000172,7.62,6.835,6.741,6.94525,6.886,5.134,4.99725,4.73125,4.476,4.165,4.165,492.9977,544.647,1.365741,55.664065,43.023005,46.73032,1.096643,75.7378525,76.3888875,72.35605,75.6655075,75.5027475,79.4994175,71.0358775,78.5590275,73.62196,73.7666425,70.7103575,81.8323225,6.886574,84.2
2021-09-11 18:00,2.349999905,1.470000029,2.099999905,0.850000024,0.159999996,0.150000006,1.299999952,0.990000007,0.19,21.6,38.475,49.575,0.300000012,0.200000003,0.449999988,1.9625,2.2375,475.3357568,30.377,9.04079075,74.4241225,79.179795,74.970395,145,144.316925,143.42745,145.162875,145.57645,144.52825,40.46407318,49.59490204,44.56018066,56.77082825,57.63889,48.78472137,51.3888855,84.78009,69.7338,77.9513855,73.37963104,71.91840172,60.06944275,59,96,94,53,59,58,62,53,53,0.6799584,0.6886387,39.60000229,49.60000229,59.5,60.10000229,60.90000153,48.79999981,39.72603,49.3511375,75.205785,4.21356,4.3095495,42.70000076,65.90000153,68.80000305,75.80000305,83,93.09999847,58.70000076,59.3,61.70000076,8.029999733,8.279999733,7.320000172,7.610000134,6.835,6.738,6.94475,6.884,5.131,4.996,4.73475,4.47,4.161,4.161,492.9977,545.0521,1.37369775,65.285015,44.12616,47.5802975,1.10243,76.045285,75.5931725,71.01779,70.131655,76.75058,81.28979,71.795425,72.392215,68.37746,74.9783,71.5965025,74.4176775,6.886574,84.2
2021-09-11 19:00,2.460000029,1.649999976,2.17,0.850000024,0.170000002,0.150000006,1.389999986,1.059999943,0.2,23,38.9,50.725,0.319999993,0.230000004,0.46,1.905,2.415,463.7312766,30.59478,9.171341,77.4233475,79.9925675,77.011105,144,143.3234,142.3152,143.58825,143.97905,143.36365,38.9992714,47.62731,42.9253425,54.45602,55.237265,47.2656225,49.5804325,83.73842,69.15509,77.31481,72.1498825,70.77546,58.62268,59,96,95,53,57,53,60,53,51,0.6799584,0.6886387,36.9,46.70000076,54.95,55.275,56.175,45.2,39.503595,38.539885,76.9336525,4.44962175,4.6331435,40.79999981,63.70000076,66.97500038,75.3,84.15,93.37500076,55.70000057,56.2,58.5,8.050000191,8.3,7.369999971,7.64,6.82575,6.742,6.94475,6.89,5.13325,5.0045,4.7075,4.434,4.112,4.112,495.6308,538.722475,1.41493,60.7277225,40.7081875,47.5260425,1.10243,69.87847,76.47931,72.1932875,71.75926,71.88585,76.985675,66.641345,73.1155975,69.317855,73.079425,68.3412925,74.0559875,6.831597,83.2
2021-09-11 20:00,2.49,1.549999952,2.130000114,0.87,0.170000002,0.159999996,1.299999952,1.029999971,0.189999998,24.075,39.9,52.2,0.310000002,0.209999993,0.449999988,1.78,2.445,455.5658961,30.3465125,8.71564925,83.0845425,87.065565,76.73155,145,143.796225,142.815475,144.131475,144.49695,143.767025,39.99388885,48.95832869,44.27082825,56.14872334,57.00231171,48.37963,50.94039629,85.06944,70.4427075,77.71990204,73.09027897,71.81713,59.78009,59,96,95,53,58,56,61,52,54,0.6799584,0.6886387,37.90000153,47.60000229,58.325,58.825,59.825,47.42500114,41.9829125,43.7134825,78.4460225,4.235023,4.255768,40.92500114,64.4,67.70000458,75.70000458,84.125,93.90000153,57.3,57.90000153,60.20000076,8.039999962,8.289999962,7.329999924,7.619999914,6.822,6.733,6.935,6.882,5.11625,4.988,4.7145,4.4515,4.13875,4.13875,494.06105,543.0266,1.38961225,59.6607325,44.1080725,45.283565,1.096643,77.03993,75.7378475,70.3305825,70.547595,75.358075,80.8195875,69.7880525,77.0761,70.5114325,74.761285,72.8805,74.83362,6.877893,84.1
2021-09-11 21:00,2.450000048,1.555,2.099999905,0.850000024,0.159999997,0.159999996,1.305,1.049999952,0.200000003,22,39.2,50.325,0.300000012,0.200000003,0.449999988,1.795,2.33,477.6687921,30.41776,8.73729775,79.2996125,83.87561,76.8731,144,144.051475,143.004725,144.085425,144.41755,143.588525,39.99388914,49.18981171,44.38657379,56.48148,57.29166412,48.61111,51.21527863,84.89583,70.08102,77.71990204,73.37963,71.875,59.95370121,59,96,94.25,53,58,57,60,53,52,0.6799584,0.6886387,38.20000076,48.1,58.20000076,58.79999924,59.7,47.60000229,41.2722075,45.0142225,74.5593075,4.1928145,4.29630125,41.10000229,64.5,67.70000458,75.32500229,82.8,92.9,57.5,58.10000229,60.40000153,8.039999962,8.289999962,7.320000172,7.619999886,6.818,6.727,6.932,6.877,5.109,4.981,4.72625,4.468,4.1505,4.1505,493.706575,544.8495,1.385995,63.6393225,43.6740425,47.14627,1.099537,75.4304125,74.5081025,70.6741875,72.826245,74.851705,78.08883,70.92737,74.32725,69.2816875,73.2421875,75.41233,80.964265,6.88368,84.1
2021-09-11 22:00,2.509999993,1.59,2.092499976,0.852500018,0.16,0.159999996,1.29,1.00999999,0.1925,24.925,40.425,53,0.302500009,0.209999993,0.449999988,1.76,2.525,458.8952254,29.8972125,8.0418065,85.4794675,90.115755,77.46994,145,143.91665,142.940975,144.00465,144.43465,143.68655,39.99389,49.24768066,44.44444275,56.48148346,57.34953308,48.66898346,51.33101654,85.64815,71.00694,78.125,73.37963,72.10648,60.18518066,59,96,94,53,58,57,60,53,53,0.6799584,0.6886387,37.825,47.90000153,58.2,58.72500038,59.70000076,47,43.28496,43.912305,76.59573,4.27423675,4.34441575,40.70000076,64.20000458,67.5,75.1,82.90000038,93.025,57.60000229,58.20000076,60.60000057,8.03,8.29,7.320000172,7.610000134,6.812,6.72,6.92525,6.87,5.10625,4.975,4.69675,4.4395,4.16,4.16,493.25085,543.8368,1.385995,62.89786,52.264175,41.3230625,1.096643,75.213395,76.46123,72.5730625,76.06337,75.9910325,80.78342,70.3667525,71.451825,73.513455,72.790075,72.989005,80.692995,6.892361,84.3
2021-09-11 23:00,2.467500031,1.51749999,2.125,0.839999974,0.159999996,0.150000006,1.320000052,0.92750001,0.209999995,25.2,39.425,52.1,0.300000012,0.209999993,0.439999998,1.84,2.59,456.2707019,29.8332425,8.2783155,82.2689975,87.6543275,73.045505,145,143.680025,142.496975,143.767925,144.325125,143.8609,39.83114,49.24768066,44.44444,56.53935242,57.40740204,48.66898346,51.27314758,85.18518,70.37037,77.95138662,73.09028,71.93287,60.06944275,59,96,95,53,58,57,59,53,53,0.679958403,0.6886387,37.79999924,47.79999924,58,58.6,59.5,47.2,42.6013825,42.3572575,76.651055,4.43230625,4.49376025,40.79999924,64.40000153,67.5,75.30000305,83.32500229,93.9,57.79999924,58.40000153,60.79999924,8.029999733,8.289999962,7.320000172,7.62,6.822,6.725,6.929,6.872,5.1155,4.978,4.69425,4.439,4.16425,4.16425,492.9977,544.0394,1.377315,59.208625,45.9888575,42.6070575,1.096643,75.1410625,75.61126,75.0325525,75.7016775,72.24754,77.03993,71.7773425,75.91869,71.4156525,73.9474825,73.38686,75.7921025,6.88729725,84.3
2021-09-12 0:00,2.329999924,1.559999943,2.092499976,0.870000005,0.170000002,0.159999996,1.32,1,0.202500001,24.325,40.3,52.4,0.310000002,0.200000003,0.449999988,1.76,2.43,463.272667,30.3727675,8.55745225,85.1570275,89.6674875,81.9021875,144.25,144.19105,143.266025,144.050975,144.472525,143.729425,39.83113861,49.30556,44.38657379,56.53935242,57.4074,48.66898,51.28761664,85.70601,70.8912,78.00926208,73.61111,72.10647583,60.18518,58,95.25,95,53,58,57,58,53,53,0.6799584,0.6886387,37.90000153,47.90000153,58.40000153,59,60,47.29999924,42.604095,41.345995,74.7696,4.21709675,4.308052,40.70000076,64.40000153,67.5,74.90000153,82.6,93.52499962,57.90000153,58.5,60.90000153,8.039999962,8.279999733,7.320000172,7.619999886,6.814,6.72225,6.928,6.873,5.11425,4.97925,4.71125,4.45225,4.12925,4.12925,493.6053,544.647,1.3751445,60.1309325,50.292965,46.8207425,1.0973665,78.1611675,77.9441575,68.7934,73.1879325,75.4123275,83.7854475,69.5529475,75.7559375,72.86241,71.7773425,75.95486,80.3855625,6.892361,84.3
2021-09-12 1:00,2.402500072,1.462500029,2.092499976,0.850000024,0.159999996,0.152500004,1.332500032,0.939999998,0.200000003,22.5,39.25,50.9,0.31,0.200000003,0.449999988,1.8,2.335,484.2964015,31.098975,9.381983,80.082225,85.0664475,79.3775275,145,143.6918,142.7864,144.26885,144.63005,143.623325,39.50562286,49.10300784,44.27082825,56.48148346,57.29166412,48.49537,51.21527863,85.141785,70.3125,77.95139,73.55324,71.875,59.95370483,58,96,95,53,58,57,58,53,53,0.6799584,0.6886387,36.6,47.20000076,56.22500057,56.825,57.7,45.325,41.302045,41.552355,75.1266725,4.1303605,4.20640425,39.4,63,66.59999886,74.80000076,83,93.90000153,56.5,57.2,59.5,8.039999962,8.279999733,7.320000172,7.610000134,6.80325,6.711,6.924,6.868,5.10625,4.973,4.684,4.4335,4.12175,4.12175,493.453425,542.8241,1.385995,62.5361725,47.9239,42.408125,1.099537,74.9963825,78.41435,71.8858525,75.7921025,75.1410625,77.72714,70.58377,76.6059025,73.80281,77.2569475,73.9293975,78.16117,6.892361,84.225
2021-09-12 2:00,2.387500086,1.54,2.069999933,0.850000024,0.159999996,0.159999996,1.29,1.08,0.189999998,21.925,38.7,49.925,0.300000012,0.200000003,0.449999988,1.82,2.3325,486.4437708,30.6193325,9.11961675,77.63936,82.7671975,77.31771,145,144.48535,143.40005,144.465425,145.0559,144.042125,39.50562286,49.01620483,44.09722137,56.42360687,57.17593,48.4375,51.04166412,84.89583,69.79166,77.89351654,73.49536896,71.75925446,59.80902481,59,96,95,53,58,57,58,53,53,0.6799584,0.6886387,35.90000153,46.20000076,55.22500057,55.825,56.625,45.10000229,40.5696425,46.1383375,75.60822,4.00828275,4.0883165,39.5,62.70000076,66.59999847,74.90000153,83,94.5,56.1,56.70000076,59,8.039999962,8.279999733,7.320000172,7.610000134,6.808,6.71525,6.927,6.868250012,5.114,4.973,4.67,4.43425,4.10725,4.10725,492.5926,541.7607,1.380208,65.845635,42.4081325,46.7303275,1.099537,79.33666,77.8899025,70.67419,71.8135125,75.629345,83.4418425,71.4699075,74.59852,72.446475,74.01982,74.90596,80.2408875,6.88368,84.2
2021-09-12 3:00,2.462500029,1.620000005,2.119999886,0.860000014,0.170000002,0.159999996,1.3,0.99000001,0.21,23.4,40.425,52.225,0.310000002,0.209999993,0.449999988,1.7525,2.3425,485.8003411,30.4617225,8.692886,84.2665175,90.025445,83.3747725,145,144.11855,143.301625,144.46455,144.928875,144.201875,39.50562286,49.01620483,44.09722137,56.42360687,57.17592621,48.4375,51.09953,85.64815,70.8912,78.00926,73.6255775,71.93287,59.95370483,59,96,95,53,58,56,59,53,53,0.6799584,0.6886387,36.40000153,46.60000229,57.22500057,57.8,58.725,46.2,42.1972,46.5417925,75.6343375,3.9872235,4.06638175,39.90000153,63.10000229,66.82500229,74.90000153,82.90000153,94.40000153,57,57.60000057,59.90000038,8.039999962,8.28,7.320000172,7.619999886,6.816,6.72025,6.93025,6.872,5.119,4.981,4.695,4.44425,4.12275,4.12275,493.5547,542.21645,1.385995,64.326535,46.45906,44.1080725,1.099537,75.6835925,75.177225,70.1859075,70.2582425,69.3178475,78.5228575,72.48264,77.63672,74.254915,73.8570625,71.506075,77.9984075,6.889467,84.2
2021-09-12 4:00,2.362499971,1.5475,2.082499979,0.860000014,0.17,0.159999996,1.302499986,0.949999988,0.200000003,23.4,40.225,52.2,0.310000002,0.202500001,0.449999988,1.79,2.475,482.1608912,30.5160825,8.84308675,82.81901,88.2427825,83.600795,145,144.51185,143.2604,144.656725,145.11425,144.348,39.50562286,49.07407379,44.09722137,56.42360687,57.17593,48.4375,51.09953308,85.53241,70.77546,77.95139,73.61111,71.93287,59.95370483,59,96,94,53,58,57,58,53,53,0.581581414,0.6886387,36.79999924,47.10000229,57.79999943,58.40000153,59.4,46.7,42.2812975,45.0069575,75.4485775,3.97841725,4.0494665,40,63.40000153,66.90000153,74.90000153,83,94.6,57.20000076,57.79999924,60.10000229,8.039999962,8.279999733,7.320000172,7.610000134,6.82,6.72525,6.93425,6.876,5.12125,4.9885,4.70175,4.451,4.11375,4.11375,493.2002,541.659425,1.38165475,67.94343,43.07726,44.795285,1.0973665,76.7686625,79.4632525,70.45718,70.7646125,68.467875,80.06004,73.5315375,77.5824675,69.8423025,72.3198825,70.710355,73.60388,6.889467,84.3
2021-09-12 5:00,2.365,1.555,2.112499971,0.860000014,0.170000002,0.159999996,1.232500014,0.930000007,0.200000003,23.9,40.7,52.7,0.310000002,0.209999993,0.449999988,1.7625,2.265,479.4280708,30.400995,8.550282,84.39942,90.26791,82.893595,145,143.973775,142.870625,144.29895,144.8691,143.8382,39.50562286,49.0162,44.03935,56.30787,57.17592621,48.37963,51.04166412,85.70601,70.94907,77.95139,73.55324,71.93286896,59.89583,59,96,94,53,58,56,58,53,52,0.6799584,0.6886387,36.70000076,47.10000229,57.60000229,58.2,59.2,46.29999924,43.1656025,44.6952675,75.4824125,3.9963365,4.075283,39.8,63.20000076,66.9,74.90000153,82.8,94.5,57,57.60000229,59.92500114,8.039999962,8.279999733,7.320000172,7.612500072,6.815,6.724,6.93325,6.875,5.118,4.986,4.676,4.439,4.11925,4.11925,493.6053,541.86195,1.380208,72.3198825,43.8187175,46.0069475,1.090856,78.5771125,71.9401025,66.3700775,75.06872,73.1517625,81.34404,72.77199,72.518805,67.1838825,73.965565,67.3466475,76.298465,6.886574,84.2
2021-09-12 6:00,2.467500031,1.529999971,2.094999974,0.860000014,0.170000002,0.159999996,1.34,1.0525,0.202500001,23.325,40.5,52.5,0.310000002,0.200000003,0.449999988,1.75,2.2625,479.2285195,30.5982875,8.6359,84.764985,90.1991175,83.6117425,145,144.10575,143.07045,144.2716,144.959575,144.05945,39.36095428,48.95832825,43.98148346,56.30786896,57.11805725,48.32175446,50.98379637,85.70601,70.94907,77.9513855,73.66898,71.93286896,59.89583,58,24.75,95,53,58,56,58,53,52,0.6799584,0.6886387,36.10000057,46.79999924,57.29999924,57.90000153,58.90000153,45.90000038,42.4738875,42.977595,75.811855,3.9566245,3.9905995,39.10000229,62.5,66.30000305,74.90000038,82.80000305,94.8,56.5,57.10000229,59.5,8.04,8.28,7.320000172,7.619999886,6.818,6.722,6.93325,6.874,5.119,4.986,4.673,4.4255,4.09875,4.09875,494.0104,541.8113,1.391782,66.532835,47.74306,45.2654775,1.105324,75.9548625,74.8878775,71.668835,72.5007225,75.647425,79.8972825,70.0412325,73.9293975,69.08276,76.0814525,75.9006075,77.0037625,6.889467,84.3
2021-09-12 7:00,2.3375,1.639999989,2.082499979,0.850000024,0.16,0.159999996,1.3225,0.952499995,0.2,23.7,39.525,51.175,0.302500009,0.200000003,0.442499997,1.9525,2.57,471.3379566,31.1704125,9.9948655,81.3233075,85.4310875,77.0496625,144,144.0567,142.949075,143.987975,144.502175,143.548275,39.36095,48.90045929,43.80787,56.25,57.11805725,48.20602,50.92592621,85.141785,70.1099525,77.71990204,73.33622,71.81713,59.78009,59,96,94.25,53,58,57,58,53,53,0.6799584,0.6886387,36.10000229,46.60000229,56.60000229,57.29999924,58.1,45.8,41.312895,45.116345,77.5838325,4.44196925,4.595917,39.8,63.20000076,66.72500343,75.40000153,83.9,95.7,56.90000153,57.5,59.79999943,8.03249999,8.28249999,7.329999924,7.630000114,6.83325,6.731,6.938,6.877,5.139,4.98825,4.67025,4.415,4.15725,4.15725,493.048325,541.0012,1.38165475,58.15972,48.556855,41.7932625,1.10243,70.1316575,76.89525,74.526185,75.321905,75.62934,78.0888275,67.99769,73.875145,71.6326725,74.01982,72.8804975,78.197335,6.87572325,84
2021-09-12 8:00,2.422500057,1.5575,2.042499988,0.850000024,0.16,0.159999996,1.320000052,1.049999952,0.194999998,24.6,39.4,51.8,0.300000012,0.209999993,0.449999988,1.9,2.6525,459.3971847,30.3662175,8.997511,82.7492475,86.37986,73.6313275,145,143.726725,142.78195,144.05405,144.46465,144.04705,39.50562286,48.90046,43.86574,56.30786896,57.17592621,48.20602,50.92593,84.9537,70.08102,77.71990204,72.8298625,71.75925446,59.78009,59,96,94,53,59,57,58,53,52,0.6799584,0.6886387,37.025,47,57.79999924,58.40000038,59.29999924,47.12500172,42.221615,45.056905,74.1759725,4.32183125,4.52020475,41,64.5,67.5,75.1,82.70000458,94.70000458,58.2,58.79999924,61.10000057,8.039999962,8.289999962,7.329999924,7.630000114,6.83325,6.739,6.941,6.88225,5.137,4.996,4.6805,4.424,4.15475,4.15475,493.048325,541.659425,1.3867185,63.657405,48.556855,40.8166925,1.099537,74.128325,79.42708,67.2200475,70.02315,69.3901925,82.60995,74.1283275,80.25897,67.7806775,69.263605,71.741175,78.6313675,6.875,84
2021-09-12 9:00,2.405000072,1.564999996,2.102499974,0.86,0.16,0.159999996,1.320000052,0.962499993,0.200000003,23.825,39.725,51.7,0.300000012,0.202500001,0.44,1.75,2.42,473.0190865,29.90887,8.4159745,83.3065925,87.5048125,77.8459625,145,143.731775,142.74985,143.955025,144.35535,143.527025,39.66838074,49.07407,44.15509,56.4380775,57.34953077,48.4375,51.09953308,85.24306,70.3848375,77.83565,73.32175,71.875,59.95370483,59,96,95,53,59,58,58,53,52,0.6799584,0.6886387,38.6,48.325,60.125,60.70000019,61.625,49.4,42.8292425,46.928475,74.31815,4.0855515,4.20437425,42.29999924,65.80000076,67.80000076,74.7,82.30000305,94.6,59.2,59.72500038,62.1,8.039999962,8.289999962,7.320000172,7.619999886,6.84225,6.75,6.949,6.89025,5.143,5.009,4.70425,4.455,4.13625,4.13625,492.5926,542.6215,1.377315,66.56901,51.0706,40.9252025,1.09230275,75.900605,77.5282125,73.2783575,69.209345,69.2636,74.25492,72.3560475,72.15712,70.43909,75.82827,69.733795,75.50275,6.886574,84.2
2021-09-12 10:00,2.462500029,1.572500039,2.084999976,0.860000014,0.159999996,0.159999996,1.279999971,0.997500002,0.209999993,25.3,40.6,53,0.310000002,0.209999993,0.449999988,1.75,2.4425,469.3191975,29.626415,8.5972415,89.2179125,91.4010025,81.7234375,145,143.597575,142.67885,143.8882,144.460925,143.699725,40.13856506,49.36342621,44.56018066,56.59722137,57.49421414,48.72685242,51.3888855,85.76389,70.94907,77.9658575,73.55324,72.16435,60.30093,59,96,95,53,60,59,59,53,53,0.6799584,0.6886387,40.72500057,50.525,63.425,63.92500114,64.925,52.29999943,42.199915,47.56847,79.3475025,3.8848475,3.95746475,43.90000153,67.4,68.30000305,75.40000153,84.025,95.7,60.5,61.10000057,63.40000038,8.029999733,8.279999733,7.309999943,7.6025,6.85625,6.767,6.95325,6.9,5.16725,5.031,4.732,4.491,4.1705,4.1705,492.5926,543.684925,1.3751445,57.7618625,50.27488,41.8655975,1.087963,77.9622425,69.08276,66.09881,76.171875,76.497395,83.98437,72.735825,70.294415,60.9628225,72.7900725,77.148435,79.44517,6.892361,84.325
2021-09-12 11:00,2.410000086,1.555,2.102499974,0.860000014,0.17,0.159999996,1.28249999,1.019999981,0.200000003,22.9,40.125,51.825,0.31,0.200000003,0.449999988,1.76,2.24,489.079345,29.67445,8.81595725,89.09788,90.282005,83.2226625,145,144.8156,143.61705,144.829225,145.22215,144.612725,40.30132294,49.59490204,44.73379517,56.82870483,57.69675446,48.90046,51.5625,85.53241,70.688655,78.00926208,73.78472,72.16435242,60.3877325,59,96,95,53,61,60,59,53,53,0.581581414,0.614856022,42.70000019,52.9,65.22500343,65.80000076,66.8,53.90000153,40.6808625,46.5820525,76.1439075,3.887975,3.883185,45.20000076,68.90000153,68.59999847,75.40000153,83.30000305,95.09999847,61.5,62.10000229,64.42500114,8.03249999,8.279999733,7.309999943,7.61,6.86425,6.777,6.962,6.909,5.16825,5.04,4.75625,4.519,4.17025,4.17025,492.1875,544.8495,1.36718775,61.81279,47.14627,49.6057575,1.087963,74.3272575,77.09418,61.993635,70.6741875,69.7699625,80.8376775,74.3091725,78.1250025,68.070025,64.706305,71.41565,78.7037,6.8988715,84.4
2021-09-12 12:00,2.392500079,1.552499986,2.082499979,0.850000024,0.16,0.150000006,1.327500039,0.952499995,0.189999998,22.1,39.025,50.2,0.310000002,0.209999993,0.449999988,1.74,2.2125,494.3794756,29.8812775,9.194381,83.772045,85.6446925,80.58808,145,144.190575,143.226675,144.67935,144.976625,144.221975,40.30132294,49.59490204,44.67592621,56.88657379,57.75463,48.95833,51.50463104,85.06944,69.9074,77.89352,73.66898,72.04861,60.30093,59,96,94,53,60.25,60,59,53,52.25,0.581581414,0.6886387,43.40000153,54.10000229,65,65.52499962,66.40000153,53.90000153,39.3327,46.8467875,74.8796775,4.005209,4.07081775,46.20000076,69.30000305,69.40000038,74.9,82.2,92.70000114,62.29999924,62.825,65.20000458,8.03249999,8.279999733,7.309999943,7.599999905,6.86425,6.781,6.964,6.911,5.172,5.043,4.7685,4.523,4.17575,4.17575,492.44065,543.8368,1.371528,57.7799425,47.4537,48.900465,1.087963,76.7144075,80.7472525,69.95081,71.705005,70.7284425,77.2207775,72.55498,72.91667,71.1263025,71.867765,72.24754,75.8644375,6.8901905,84.2
2021-09-12 13:00,2.359999895,1.522499993,2.079999924,0.850000024,0.159999996,0.150000006,1.289999962,0.985000014,0.200000003,22.1,39.3,50.425,0.310000002,0.209999993,0.449999988,1.78,2.2425,494.2107897,29.8165075,9.02936,85.222545,87.34915,83.5621475,145,143.985025,143.05785,143.80255,144.2274,143.85935,40.46407318,49.59490204,44.61805794,56.88657379,57.75463104,48.90046,51.50463104,85.18518,70.13889,77.95139,73.66898,72.04861,60.30093,59,96,94,53,61,60,60,53,52,0.581581414,0.5902618,43.79999924,54.70000076,65.625,66.20000458,67.1,54.40000153,39.63651,47.4429625,74.30428,3.83672625,3.85821475,46.5,69.59999886,70,74.90000153,82.09999886,92.52499962,62.60000229,63.20000076,65.5,8.029999733,8.279999733,7.309999943,7.6,6.868,6.785,6.968,6.91425,5.174,5.047,4.7655,4.532,4.17525,4.17525,492.035625,543.0266,1.362847,60.492625,46.9292525,46.1516175,1.090856,77.36545,80.8015,69.7337975,69.87847,70.4029225,75.23148,70.43909,76.370805,69.046585,74.092155,68.467885,71.9401075,6.889467,84.2
2021-09-12 14:00,2.382500086,1.552499986,2.08,0.852500018,0.159999996,0.150000006,1.31,1.014999993,0.189999998,22.225,39.4,50.8,0.310000002,0.209999993,0.449999988,1.77,2.255,489.7342866,30.116655,9.26352625,84.745405,86.5244925,82.2594075,145,144.221325,143.191375,144.59285,144.9637,144.414575,40.46407318,49.59490204,44.56018066,56.88657379,57.75463104,48.90045929,51.50463104,85.24306,70.13889,77.9513855,73.78472137,72.04861,60.30093,59,96,94.25,53,60,60,60,53,53,0.581581414,0.614856022,43.90000153,55,65.70000458,66.20000458,67.20000458,54.40000153,39.4846,47.2997575,74.93373,3.89802325,4.009715,46.5,69.70000458,70.90000153,75.09999847,82.59999847,93.09999886,62.70000076,63.29999924,65.70000458,8.039999962,8.272500277,7.309999943,7.6,6.872,6.786,6.97,6.916,5.17625,5.051,4.772,4.53025,4.189,4.189,491.3773,541.304975,1.365741,58.3767375,41.0698825,50.455725,1.087963,73.9474825,81.5610575,69.4806175,72.8262425,73.82089,78.721785,68.5763875,73.09751,72.591145,72.69965,73.441115,77.18461,6.889467,84.2
